TIME,CURRENCY,USD_PRICE,USD_NET_REVENUE
2023-05-19T08:22:02Z,USD,2499.9900000000,2649.9900000000
2023-05-19T08:22:02Z,USD,19.9900000000,21.8900000000
2023-05-19T08:22:03Z,USD,129.9900000000,139.0900000000
2023-05-19T08:22:05Z,USD,119.9900000000,127.4900000000
2023-05-19T08:22:08Z,USD,479.9900000000,508.7900000000
2023-05-19T08:22:08Z,USD,9.9900000000,10.5900000000
2023-05-19T08:22:08Z,USD,4.9900000000,5.2900000000
2023-05-19T08:22:12Z,USD,2199.9900000000,2392.4900000000
2023-05-19T08:22:16Z,EUR,21.8840294030,21.8840294030
2023-05-19T08:22:17Z,EUR,126.4544995503,88.5148505853
2023-05-19T08:22:22Z,EUR,351.8929934003,351.8929934003
2023-05-19T08:22:23Z,EUR,148.4484989503,148.4484989503
2023-05-19T08:22:24Z,EUR,137.4514992503,137.4514992503
2023-05-19T08:22:26Z,EUR,5.4875028503,5.4875028503
2023-05-19T08:22:29Z,USD,29.9900000000,31.8600000000
2023-05-19T08:22:29Z,USD,69.9900000000,76.2000000000
2023-05-19T08:22:29Z,USD,44.9900000000,0.0000000000
2023-05-19T08:22:29Z,USD,149.9900000000,160.8600000000
2023-05-19T08:22:29Z,EUR,208.9319973003,208.9319973003
2023-05-19T08:22:29Z,EUR,76.9680009003,76.9680009003
2023-05-19T08:22:29Z,USD,4.9900000000,10.9900000000
2023-05-19T08:22:29Z,USD,9.9900000000,11.0300000000
2023-05-19T08:22:29Z,USD,9.9900000000,11.0000000000
2023-05-19T08:22:32Z,EUR,71.4695010503,71.4695010503
2023-05-19T08:22:34Z,USD,339.9900000000,353.5900000000
2023-05-19T08:22:34Z,USD,309.9900000000,322.3900000000
2023-05-19T08:22:36Z,USD,4599.9900000000,5008.2400000000
2023-05-19T08:22:40Z,USD,7.9900000000,8.7900000000
2023-05-19T08:22:41Z,USD,49.9900000000,53.4900000000
2023-05-19T08:22:45Z,USD,49.9900000000,53.5500000000
2023-05-19T08:22:52Z,USD,24.9900000000,26.4900000000
2023-05-19T08:22:55Z,USD,49.9900000000,54.3600000000
2023-05-19T08:22:57Z,USD,99.9900000000,84.7900000000
2023-05-19T08:22:57Z,USD,99.9900000000,106.7400000000
2023-05-19T08:22:59Z,USD,99.9900000000,99.9900000000
2023-05-19T08:22:59Z,USD,139.9900000000,149.7900000000
2023-05-19T08:22:59Z,USD,94.9900000000,101.6400000000
2023-05-19T08:22:59Z,USD,199.9900000000,174.1800000000
2023-05-19T08:22:59Z,USD,99.9900000000,87.1000000000
2023-05-19T08:23:03Z,CAD,149.5522540134,171.9488238804
2023-05-19T08:23:03Z,USD,7.9900000000,8.5700000000
2023-05-19T08:23:10Z,USD,169.9900000000,184.8600000000
2023-05-19T08:23:12Z,USD,82.9900000000,0.0000000000
2023-05-19T08:23:14Z,USD,24.9900000000,26.8700000000
2023-05-19T08:23:18Z,USD,149.9900000000,163.3000000000
2023-05-19T08:23:18Z,USD,14.9900000000,48.6800000000
2023-05-19T08:23:19Z,USD,49.9900000000,54.3400000000
2023-05-19T08:23:19Z,USD,19.9900000000,21.7300000000
2023-05-19T08:23:19Z,USD,49.9900000000,54.3500000000
2023-05-19T08:23:20Z,USD,269.9900000000,290.2400000000
2023-05-19T08:23:25Z,GBP,6.2879239500,6.2879239500
2023-05-19T08:23:26Z,USD,3.9900000000,4.2300000000
2023-05-19T08:23:27Z,USD,19.9900000000,21.4900000000
2023-05-19T08:23:28Z,USD,129.9900000000,137.1400000000
2023-05-19T08:23:28Z,USD,19.9900000000,21.8900000000
2023-05-19T08:23:29Z,EUR,186.9379979003,186.9379979003
2023-05-19T08:23:30Z,USD,29.9900000000,31.3200000000
2023-05-19T08:23:31Z,USD,449.9900000000,476.5400000000
2023-05-19T08:23:31Z,USD,214.9900000000,226.3800000000
2023-05-19T08:23:35Z,USD,119.9900000000,128.3900000000
2023-05-19T08:23:35Z,USD,99.9900000000,108.2400000000
2023-05-19T08:23:35Z,USD,39.9900000000,43.2900000000
2023-05-19T08:23:35Z,USD,29.9900000000,32.4600000000
2023-05-19T08:23:36Z,USD,59.9900000000,59.9900000000
2023-05-19T08:23:39Z,USD,129.9900000000,129.9900000000
2023-05-19T08:23:39Z,CAD,14.9484952134,14.9484952134
2023-05-19T08:23:39Z,USD,109.9900000000,116.0400000000
2023-05-19T08:23:43Z,USD,54.9900000000,58.8400000000
2023-05-19T08:23:44Z,USD,69.9900000000,75.2400000000
2023-05-19T08:23:45Z,CAD,523.4515840134,586.2666714534
2023-05-19T08:23:48Z,EUR,30.6816291630,61.3632583260
2023-05-19T08:23:48Z,EUR,21.8840294030,21.8840294030
2023-05-19T08:23:48Z,EUR,18.5849294930,18.5849294930
2023-05-19T08:23:51Z,USD,159.9900000000,170.3900000000
2023-05-19T08:23:51Z,USD,0.0000000000,0.0000000000
2023-05-19T08:23:55Z,USD,299.9900000000,307.6800000000
2023-05-19T08:23:55Z,USD,24.9900000000,23.0700000000
2023-05-19T08:23:55Z,EUR,27.4815022503,27.4815022503
2023-05-19T08:23:56Z,USD,49.9900000000,54.8600000000
2023-05-19T08:23:57Z,USD,14.9900000000,16.4000000000
2023-05-19T08:24:00Z,EUR,351.8929934003,351.8929934003
2023-05-19T08:24:00Z,USD,2099.9900000000,2258.1200000000
2023-05-19T08:24:03Z,USD,34.9900000000,37.8700000000
2023-05-19T08:24:05Z,GBP,113.3968489500,113.3968489500
2023-05-19T08:24:20Z,USD,19.9900000000,21.4400000000
2023-05-19T08:24:22Z,USD,19.9900000000,21.7600000000
2023-05-19T08:24:22Z,USD,44.9900000000,48.3800000000
2023-05-19T08:24:22Z,USD,139.9900000000,301.1100000000
2023-05-19T08:24:22Z,USD,179.9900000000,193.5600000000
2023-05-19T08:24:22Z,USD,299.9900000000,322.6200000000
2023-05-19T08:24:22Z,USD,14.9900000000,16.0300000000
2023-05-19T08:24:22Z,USD,19.9900000000,21.3900000000
2023-05-19T08:24:22Z,USD,19.9900000000,21.3800000000
2023-05-19T08:24:24Z,EUR,137.4514992503,137.4514992503
2023-05-19T08:24:24Z,USD,34.9900000000,37.3100000000
2023-05-19T08:24:29Z,USD,9.9900000000,10.5900000000
2023-05-19T08:24:29Z,USD,69.9900000000,155.0300000000
2023-05-19T08:24:31Z,USD,9.9900000000,10.4900000000
2023-05-19T08:24:31Z,EUR,87.9650006003,87.9650006003
2023-05-19T08:24:33Z,USD,4.9900000000,5.3000000000
2023-05-19T08:24:34Z,EUR,186.9379979003,186.9379979003
2023-05-19T08:24:40Z,USD,24.9900000000,26.4900000000
2023-05-19T08:24:40Z,USD,89.9900000000,96.2900000000
2023-05-19T08:24:40Z,USD,199.9900000000,213.9900000000
2023-05-19T08:24:40Z,USD,0.0000000000,0.0000000000
2023-05-19T08:24:40Z,USD,69.9900000000,76.8100000000
2023-05-19T08:24:42Z,USD,19.9900000000,19.9900000000
2023-05-19T08:24:45Z,USD,149.9900000000,164.9900000000
2023-05-19T08:24:45Z,USD,4.9900000000,10.5100000000
2023-05-19T08:24:46Z,USD,89.9900000000,0.0000000000
2023-05-19T08:18:14Z,USD,19.9900000000,21.8900000000
2023-05-19T08:18:15Z,CAD,224.3321200134,253.4962677534
2023-05-19T08:18:15Z,USD,299.9900000000,276.9300000000
2023-05-19T08:18:15Z,USD,24.9900000000,23.0700000000
2023-05-19T08:18:17Z,USD,229.9900000000,243.7900000000
2023-05-19T08:18:17Z,USD,3849.9900000000,4210.9300000000
2023-05-19T08:18:21Z,USD,154.9900000000,167.5400000000
2023-05-19T08:18:21Z,USD,179.9900000000,194.5700000000
2023-05-19T08:18:21Z,USD,194.9900000000,210.7900000000
2023-05-19T08:18:21Z,USD,82.9900000000,89.7100000000
2023-05-19T08:18:21Z,USD,189.9900000000,205.3800000000
2023-05-19T08:18:21Z,USD,19.9900000000,21.6000000000
2023-05-19T08:18:21Z,USD,34.9900000000,37.8300000000
2023-05-19T08:18:21Z,EUR,38.4785019503,38.4785019503
2023-05-19T08:18:24Z,EUR,137.4514992503,137.4514992503
2023-05-19T08:18:24Z,EUR,137.4514992503,137.4514992503
2023-05-19T08:18:25Z,EUR,203.4334974503,203.4334974503
2023-05-19T08:18:26Z,USD,64.9900000000,69.8600000000
2023-05-19T08:18:26Z,USD,74.9900000000,81.5500000000
2023-05-19T08:18:27Z,USD,229.9900000000,229.9900000000
2023-05-19T08:18:27Z,USD,24.9900000000,24.9900000000
2023-05-19T08:18:29Z,EUR,8.6876297630,8.6876297630
2023-05-19T08:18:29Z,EUR,86.7663276330,86.7663276330
2023-05-19T08:18:30Z,EUR,153.9469988003,153.9469988003
2023-05-19T08:18:30Z,USD,134.9900000000,145.9200000000
2023-05-19T08:18:32Z,USD,289.9900000000,289.9900000000
2023-05-19T08:18:35Z,CAD,20.1830858334,23.2041924198
2023-05-19T08:18:36Z,USD,89.9900000000,81.7400000000
2023-05-19T08:18:36Z,USD,79.9900000000,69.3800000000
2023-05-19T08:18:36Z,USD,59.9900000000,54.5100000000
2023-05-19T08:18:37Z,USD,14.9900000000,16.2900000000
2023-05-19T08:18:38Z,EUR,5.4875028503,5.4875028503
2023-05-19T08:18:43Z,USD,1699.9900000000,1767.9900000000
2023-05-19T08:18:47Z,USD,109.9900000000,117.6900000000
2023-05-19T08:18:48Z,USD,3.9900000000,4.3400000000
2023-05-19T08:18:52Z,USD,4599.9900000000,4956.4900000000
2023-05-19T08:18:52Z,USD,129.9900000000,140.0600000000
2023-05-19T08:18:52Z,EUR,5.3885298530,5.3885298530
2023-05-19T08:18:52Z,CAD,14.9484952134,14.9484952134
2023-05-19T08:18:55Z,USD,144.9900000000,144.9900000000
2023-05-19T08:18:56Z,GBP,85.6745389500,85.6745389500
2023-05-19T08:18:57Z,EUR,2419.3289370003,2419.3289370003
2023-05-19T08:18:57Z,EUR,181.4394980503,181.4394980503
2023-05-19T08:18:59Z,EUR,137.4514992503,137.4514992503
2023-05-19T08:19:01Z,USD,149.9900000000,149.9900000000
2023-05-19T08:19:03Z,GBP,252.0083989500,252.0083989500
2023-05-19T08:19:05Z,USD,449.9900000000,337.0400000000
2023-05-19T08:19:05Z,USD,64.9900000000,69.5400000000
2023-05-19T08:19:06Z,USD,179.9900000000,195.0600000000
2023-05-19T08:19:10Z,USD,14.9900000000,16.1500000000
2023-05-19T08:19:11Z,EUR,78.0677008703,78.0677008703
2023-05-19T08:19:12Z,USD,79.9900000000,86.4300000000
2023-05-19T08:19:13Z,EUR,137.4514992503,137.4514992503
2023-05-19T08:19:13Z,USD,19.9900000000,43.4200000000
2023-05-19T08:19:15Z,USD,94.9900000000,103.0800000000
2023-05-19T08:19:16Z,USD,109.9900000000,113.1800000000
2023-05-19T08:19:23Z,USD,1599.9900000000,1750.3900000000
2023-05-19T08:19:23Z,USD,129.9900000000,137.7900000000
2023-05-19T08:19:23Z,USD,129.9900000000,137.7900000000
2023-05-19T08:19:25Z,USD,274.9900000000,296.3000000000
2023-05-19T08:19:26Z,USD,14.9900000000,16.0400000000
2023-05-19T08:19:29Z,USD,109.9900000000,117.6900000000
2023-05-19T08:19:30Z,EUR,38.4785019503,38.4785019503
2023-05-19T08:19:32Z,USD,449.9900000000,974.2300000000
2023-05-19T08:19:33Z,USD,1999.9900000000,2184.9900000000
2023-05-19T08:19:37Z,USD,79.9900000000,85.5900000000
2023-05-19T08:19:37Z,USD,34.9900000000,37.4400000000
2023-05-19T08:19:38Z,EUR,131.9529994003,122.2206546658
2023-05-19T08:19:38Z,EUR,76.9680009003,71.3045460548
2023-05-19T08:19:39Z,USD,149.9900000000,156.7400000000
2023-05-19T08:19:39Z,CAD,85.9893679134,97.1689578804
2023-05-19T08:19:42Z,USD,229.9900000000,217.0100000000
2023-05-19T08:19:42Z,USD,79.9900000000,72.9600000000
2023-05-19T08:19:42Z,USD,24.9900000000,22.0100000000
2023-05-19T08:19:44Z,USD,24.9900000000,26.7100000000
2023-05-19T08:19:44Z,USD,19.9900000000,44.0800000000
2023-05-19T08:19:45Z,USD,109.9900000000,119.6100000000
2023-05-19T08:19:52Z,USD,39.9900000000,43.0900000000
2023-05-19T08:19:55Z,USD,99.9900000000,106.9900000000
2023-05-19T08:19:55Z,USD,309.9900000000,335.5600000000
2023-05-19T08:19:56Z,USD,89.9900000000,96.6300000000
2023-05-19T08:20:00Z,USD,139.9900000000,147.6900000000
2023-05-19T08:20:02Z,USD,129.9900000000,125.9600000000
2023-05-19T08:20:02Z,USD,104.9900000000,100.7900000000
2023-05-19T08:20:02Z,USD,179.9900000000,172.7800000000
2023-05-19T08:20:02Z,USD,24.9900000000,24.0000000000
2023-05-19T08:20:02Z,USD,24.9900000000,23.9900000000
2023-05-19T08:20:02Z,USD,24.9900000000,23.9800000000
2023-05-19T08:20:04Z,USD,59.9900000000,65.6900000000
2023-05-19T08:20:04Z,USD,289.9900000000,313.1900000000
2023-05-19T08:20:04Z,USD,119.9900000000,129.5900000000
2023-05-19T08:20:04Z,USD,89.9900000000,97.1900000000
2023-05-19T08:20:04Z,USD,99.9900000000,107.9900000000
2023-05-19T08:20:05Z,USD,109.9900000000,116.5900000000
2023-05-19T08:20:05Z,USD,19.9900000000,39.9800000000
2023-05-19T08:20:05Z,USD,19.9900000000,19.9900000000
2023-05-19T08:20:05Z,USD,26.9900000000,26.9900000000
2023-05-19T08:20:05Z,USD,16.9900000000,16.9900000000
2023-05-19T08:20:12Z,USD,149.9900000000,162.5500000000
2023-05-19T08:20:13Z,USD,129.9900000000,142.6600000000
2023-05-19T08:20:14Z,USD,7.9900000000,8.5500000000
2023-05-19T08:20:14Z,USD,59.9900000000,59.9900000000
2023-05-19T08:20:16Z,USD,14.9900000000,16.1900000000
2023-05-19T08:20:18Z,CAD,142.0742674134,163.3491392904
2023-05-19T08:20:19Z,USD,224.9900000000,236.2400000000
2023-05-19T08:20:19Z,USD,80.9900000000,85.0400000000
2023-05-19T08:20:19Z,USD,129.9900000000,136.4900000000
2023-05-19T08:20:19Z,USD,39.9900000000,167.9600000000
2023-05-19T08:20:19Z,USD,59.9900000000,62.9900000000
2023-05-19T08:20:19Z,USD,26.9900000000,28.3400000000
2023-05-19T08:20:19Z,USD,26.9900000000,28.3400000000
2023-05-19T08:20:19Z,USD,5.9900000000,6.2800000000
2023-05-19T08:20:19Z,USD,152.9900000000,160.6400000000
2023-05-19T08:20:19Z,USD,26.9900000000,56.6800000000
2023-05-19T08:20:19Z,USD,19.9900000000,41.9800000000
2023-05-19T08:20:19Z,USD,19.9900000000,20.9900000000
2023-05-19T08:20:23Z,USD,69.9900000000,74.4300000000
2023-05-19T08:20:24Z,USD,59.9900000000,64.1900000000
2023-05-19T08:20:25Z,USD,149.9900000000,160.4900000000
2023-05-19T08:20:27Z,USD,139.9900000000,150.1400000000
2023-05-19T08:20:29Z,CAD,112.1623210134,125.6226968934
2023-05-19T08:20:29Z,EUR,71.4695010503,71.4695010503
2023-05-19T08:20:30Z,USD,184.9900000000,184.9900000000
2023-05-19T08:20:30Z,USD,114.9900000000,126.7800000000
2023-05-19T08:20:34Z,EUR,263.9169958003,263.9169958003
2023-05-19T08:20:35Z,CAD,112.1623210134,126.7443948834
2023-05-19T08:20:35Z,EUR,5.4875028503,5.4875028503
2023-05-19T08:20:35Z,EUR,241.8240234030,241.8240234030
2023-05-19T08:20:37Z,GBP,31.4900239500,0.0000000000
2023-05-19T08:20:37Z,GBP,31.4900239500,31.4900239500
2023-05-19T08:20:40Z,USD,139.9900000000,152.2400000000
2023-05-19T08:20:40Z,USD,52.9900000000,57.6300000000
2023-05-19T08:20:40Z,EUR,164.9439985003,164.9439985003
2023-05-19T08:20:42Z,USD,299.9900000000,317.9900000000
2023-05-19T08:20:47Z,USD,174.9900000000,185.9300000000
2023-05-19T08:20:49Z,CAD,18.6874885134,20.9308844934
2023-05-19T08:20:49Z,CAD,26.1654751134,29.3062294854
2023-05-19T08:20:49Z,EUR,148.4484989503,148.4484989503
2023-05-19T08:20:49Z,USD,2499.9900000000,2681.2400000000
2023-05-19T08:20:50Z,USD,19.9900000000,21.1900000000
2023-05-19T08:20:50Z,EUR,207.8322973303,207.8322973303
2023-05-19T08:20:52Z,GBP,378.0188989500,189.0031489500
2023-05-19T08:20:54Z,EUR,4.3878028803,4.3878028803
2023-05-19T08:20:55Z,USD,2699.9900000000,2915.9900000000
2023-05-19T08:20:55Z,USD,179.9900000000,188.0000000000
2023-05-19T08:20:55Z,USD,99.9900000000,107.2400000000
2023-05-19T08:20:55Z,CAD,14.9484952134,16.8927717294
2023-05-19T08:20:57Z,USD,44.9900000000,47.9100000000
2023-05-19T08:20:58Z,USD,3849.9900000000,4191.6800000000
2023-05-19T08:21:00Z,CAD,22.4264818134,25.3428965874
2023-05-19T08:21:00Z,EUR,161.6448985903,161.6448985903
2023-05-19T08:21:06Z,EUR,148.4484989503,148.4484989503
2023-05-19T08:21:06Z,CAD,463.6276912134,533.1729665934
2023-05-19T08:21:16Z,USD,14.9900000000,15.8900000000
2023-05-19T08:21:18Z,USD,19.9900000000,21.4400000000
2023-05-19T08:21:20Z,USD,3849.9900000000,4186.8600000000
2023-05-19T08:21:20Z,USD,14.9900000000,15.8900000000
2023-05-19T08:21:22Z,USD,134.9900000000,146.1300000000
2023-05-19T08:21:23Z,USD,19.9900000000,21.0900000000
2023-05-19T08:21:23Z,USD,139.9900000000,146.2200000000
2023-05-19T08:21:23Z,USD,89.9900000000,99.2100000000
2023-05-19T08:21:27Z,EUR,148.4484989503,148.4484989503
2023-05-19T08:21:28Z,USD,309.9900000000,326.4200000000
2023-05-19T08:21:28Z,USD,139.9900000000,149.7900000000
2023-05-19T08:21:33Z,EUR,126.4544995503,126.4544995503
2023-05-19T08:21:34Z,EUR,208.9319973003,208.9319973003
2023-05-19T08:21:34Z,EUR,32.9800021003,32.9800021003
2023-05-19T08:21:37Z,EUR,21.8840294030,21.8840294030
2023-05-19T08:21:37Z,EUR,216.5309240930,216.5309240930
2023-05-19T08:21:37Z,USD,2599.9900000000,2762.4900000000
2023-05-19T08:21:37Z,USD,249.9900000000,249.9900000000
2023-05-19T08:21:39Z,USD,164.9900000000,176.9500000000
2023-05-19T08:21:44Z,USD,99.9900000000,199.9800000000
2023-05-19T08:21:51Z,USD,294.9900000000,311.2100000000
2023-05-19T08:21:52Z,USD,134.9900000000,146.8700000000
2023-05-19T08:21:52Z,USD,19.9900000000,21.4900000000
2023-05-19T08:21:52Z,USD,99.9900000000,104.8600000000
2023-05-19T08:21:55Z,USD,24.9900000000,27.3600000000
2023-05-19T08:22:02Z,USD,3.9900000000,4.3000000000
2023-05-19T08:22:04Z,USD,19.9900000000,19.9900000000
2023-05-19T08:22:12Z,USD,19.9900000000,21.3100000000
2023-05-19T08:22:16Z,USD,2499.9900000000,2628.2400000000
2023-05-19T08:22:17Z,EUR,21.9830024003,21.9830024003
2023-05-19T08:22:17Z,TWD,156.4289460000,78.2144730000
2023-05-19T08:22:22Z,USD,94.9900000000,102.8300000000
2023-05-19T08:22:23Z,USD,4.9900000000,5.4200000000
2023-05-19T08:22:23Z,USD,19.9900000000,21.5900000000
2023-05-19T08:22:29Z,USD,149.9900000000,163.7100000000
2023-05-19T08:22:29Z,USD,149.9900000000,160.4900000000
2023-05-19T08:22:29Z,USD,94.9900000000,60.4000000000
2023-05-19T08:22:30Z,USD,169.9900000000,180.1900000000
2023-05-19T08:22:36Z,USD,79.9900000000,85.2900000000
2023-05-19T08:22:36Z,EUR,208.9319973003,208.9319973003
2023-05-19T08:22:40Z,USD,289.9900000000,318.2600000000
2023-05-19T08:22:40Z,EUR,45.0767017703,45.0767017703
2023-05-19T08:22:42Z,USD,2299.9900000000,2483.9900000000
2023-05-19T08:22:43Z,USD,14.9900000000,15.9800000000
2023-05-19T08:22:44Z,USD,19.9900000000,21.3900000000
2023-05-19T08:22:45Z,EUR,98.9620003003,98.9620003003
2023-05-19T08:22:45Z,USD,3.9900000000,4.4000000000
2023-05-19T08:22:45Z,USD,3.9900000000,4.4000000000
2023-05-19T08:22:45Z,USD,14.9900000000,16.5300000000
2023-05-19T08:22:46Z,USD,34.9900000000,38.6600000000
2023-05-19T08:22:46Z,EUR,296.9079949003,296.9079949003
2023-05-19T08:22:50Z,USD,1799.9900000000,1961.9900000000
2023-05-19T08:22:50Z,USD,129.9900000000,0.0000000000
2023-05-19T08:22:51Z,USD,14.9900000000,15.9600000000
2023-05-19T08:22:51Z,USD,4.9900000000,5.3200000000
2023-05-19T08:22:52Z,USD,59.9900000000,64.9400000000
2023-05-19T08:22:52Z,USD,89.9900000000,95.8400000000
2023-05-19T08:22:52Z,EUR,10.8870297030,10.8870297030
2023-05-19T08:22:52Z,EUR,16.3855295530,16.3855295530
2023-05-19T08:22:53Z,USD,19.9900000000,21.0500000000
2023-05-19T08:22:58Z,USD,89.9900000000,96.9600000000
2023-05-19T08:23:03Z,USD,129.9900000000,140.0600000000
2023-05-19T08:23:04Z,USD,44.9900000000,48.1400000000
2023-05-19T08:23:05Z,USD,299.9900000000,149.9900000000
2023-05-19T08:23:09Z,GBP,7.5480289500,7.5480289500
2023-05-19T08:23:09Z,GBP,5.0278189500,5.0278189500
2023-05-19T08:23:09Z,USD,139.9900000000,148.3900000000
2023-05-19T08:23:09Z,USD,4.9900000000,7.9900000000
2023-05-19T08:23:09Z,USD,14.9900000000,16.1500000000
2023-05-19T08:23:09Z,USD,14.9900000000,16.1700000000
2023-05-19T08:23:09Z,USD,109.9900000000,119.4800000000
2023-05-19T08:23:10Z,USD,49.9900000000,49.9900000000
2023-05-19T08:23:10Z,CAD,89.7283612134,103.1663031336
2023-05-19T08:23:11Z,USD,1999.9900000000,2160.4900000000
2023-05-19T08:23:16Z,USD,114.9900000000,123.0400000000
2023-05-19T08:23:20Z,USD,3.9900000000,3.9900000000
2023-05-19T08:23:20Z,USD,14.9900000000,15.8100000000
2023-05-19T08:23:20Z,USD,79.9900000000,85.5900000000
2023-05-19T08:23:20Z,USD,7.9900000000,8.4700000000
2023-05-19T08:23:22Z,EUR,16.1900000000,0.0000000000
2023-05-19T08:23:26Z,USD,79.9900000000,87.7900000000
2023-05-19T08:23:28Z,USD,4599.9900000000,4921.9900000000
2023-05-19T08:23:28Z,USD,3.9900000000,4.3000000000
2023-05-19T08:23:30Z,USD,144.9900000000,158.7600000000
2023-05-19T08:23:38Z,USD,14.9900000000,16.0000000000
2023-05-19T08:23:39Z,USD,14.9900000000,16.2400000000
2023-05-19T08:23:42Z,USD,109.9900000000,117.9600000000
2023-05-19T08:23:43Z,USD,79.9900000000,84.7900000000
2023-05-19T08:23:44Z,USD,54.9900000000,57.7400000000
2023-05-19T08:23:48Z,EUR,75.8683009303,75.8683009303
2023-05-19T08:23:50Z,USD,69.9900000000,75.4000000000
2023-05-19T08:23:50Z,USD,109.9900000000,97.4300000000
2023-05-19T08:23:50Z,USD,29.9900000000,23.5700000000
2023-05-19T08:23:50Z,USD,59.9900000000,65.6100000000
2023-05-19T08:23:50Z,USD,14.9900000000,16.1900000000
2023-05-19T08:23:54Z,USD,19.9900000000,21.3900000000
2023-05-19T08:23:57Z,USD,289.9900000000,307.3900000000
2023-05-19T08:24:00Z,USD,99.9900000000,106.4900000000
2023-05-19T08:24:00Z,USD,224.9900000000,239.6100000000
2023-05-19T08:24:00Z,USD,39.9900000000,42.5900000000
2023-05-19T08:24:00Z,USD,89.9900000000,191.6800000000
2023-05-19T08:24:00Z,USD,29.9900000000,63.8800000000
2023-05-19T08:24:00Z,USD,7.9900000000,8.5100000000
2023-05-19T08:24:00Z,USD,26.9900000000,28.7400000000
2023-05-19T08:24:00Z,USD,19.9900000000,21.2900000000
2023-05-19T08:24:00Z,USD,5.9900000000,6.3800000000
2023-05-19T08:24:00Z,USD,49.9900000000,53.2400000000
2023-05-19T08:24:00Z,USD,49.9900000000,53.2400000000
2023-05-19T08:24:00Z,USD,169.9900000000,181.0400000000
2023-05-19T08:24:00Z,USD,26.9900000000,114.9800000000
2023-05-19T08:24:00Z,USD,19.9900000000,21.2900000000
2023-05-19T08:24:00Z,USD,19.9900000000,21.2900000000
2023-05-19T08:24:06Z,USD,9.9900000000,10.6600000000
2023-05-19T08:24:07Z,USD,9.9900000000,10.8900000000
2023-05-19T08:24:07Z,USD,104.9900000000,94.6100000000
2023-05-19T08:24:07Z,USD,179.9900000000,162.2000000000
2023-05-19T08:24:07Z,USD,24.9900000000,22.5200000000
2023-05-19T08:24:07Z,USD,24.9900000000,22.5300000000
2023-05-19T08:24:07Z,USD,24.9900000000,22.5300000000
2023-05-19T08:24:08Z,EUR,137.4514992503,137.4514992503
2023-05-19T08:24:13Z,USD,79.9900000000,84.7900000000
2023-05-19T08:24:13Z,CAD,29.9044684134,33.4939019814
2023-05-19T08:24:13Z,USD,109.9900000000,118.5700000000
2023-05-19T08:24:13Z,USD,79.9900000000,85.5900000000
2023-05-19T08:24:14Z,USD,19.9900000000,21.6400000000
2023-05-19T08:24:20Z,USD,24.9900000000,105.9600000000
2023-05-19T08:24:21Z,CAD,59.8164148134,67.5935208774
2023-05-19T08:24:21Z,CAD,104.6843344134,118.2942700254
2023-05-19T08:24:21Z,USD,24.9900000000,0.0000000000
2023-05-19T08:24:22Z,EUR,42.7783288330,42.7783288330
2023-05-19T08:24:22Z,USD,99.9900000000,107.9900000000
2023-05-19T08:24:22Z,USD,59.9900000000,64.7900000000
2023-05-19T08:24:22Z,USD,19.9900000000,21.3100000000
2023-05-19T08:24:22Z,USD,4.9900000000,5.2100000000
2023-05-19T08:24:24Z,USD,3.9900000000,8.4600000000
2023-05-19T08:24:24Z,EUR,428.8719913003,428.8719913003
2023-05-19T08:24:28Z,USD,69.9900000000,76.6300000000
2023-05-19T08:24:28Z,USD,14.9900000000,16.4200000000
2023-05-19T08:24:32Z,USD,99.9900000000,106.7400000000
2023-05-19T08:24:32Z,USD,89.9900000000,96.4700000000
2023-05-19T08:24:34Z,USD,14.9900000000,15.8900000000
2023-05-19T08:24:40Z,USD,149.9900000000,160.4900000000
2023-05-19T08:24:40Z,USD,59.9900000000,64.1900000000
2023-05-19T08:24:40Z,USD,9.9900000000,10.6900000000
2023-05-19T08:24:41Z,USD,109.9900000000,86.8300000000
2023-05-19T08:24:41Z,USD,79.9900000000,63.1500000000
2023-05-19T08:24:41Z,USD,14.9900000000,16.0400000000
2023-05-19T08:24:45Z,EUR,351.8929934003,351.8929934003
2023-05-19T08:18:16Z,USD,79.9900000000,85.9900000000
2023-05-19T08:18:16Z,USD,4.9900000000,5.5300000000
2023-05-19T08:18:16Z,USD,3.9900000000,8.4100000000
2023-05-19T08:18:16Z,USD,3.9900000000,8.4100000000
2023-05-19T08:18:16Z,USD,4.9900000000,5.5200000000
2023-05-19T08:18:16Z,USD,9.9900000000,11.0700000000
2023-05-19T08:18:16Z,USD,189.9900000000,205.6600000000
2023-05-19T08:18:16Z,GBP,182.7026239500,365.4052479000
2023-05-19T08:18:17Z,USD,14.9900000000,16.2300000000
2023-05-19T08:18:18Z,EUR,137.4514992503,137.4514992503
2023-05-19T08:18:22Z,USD,14.9900000000,16.3000000000
2023-05-19T08:18:22Z,USD,14.9900000000,16.3000000000
2023-05-19T08:18:23Z,USD,149.9900000000,160.4900000000
2023-05-19T08:18:25Z,USD,289.9900000000,289.9900000000
2023-05-19T08:18:25Z,USD,152.9900000000,152.9900000000
2023-05-19T08:18:25Z,USD,49.9900000000,49.9900000000
2023-05-19T08:18:34Z,USD,109.9900000000,117.2800000000
2023-05-19T08:18:34Z,EUR,137.4514992503,137.4514992503
2023-05-19T08:18:36Z,EUR,10.9860027003,10.9860027003
2023-05-19T08:18:36Z,USD,149.9900000000,159.5100000000
2023-05-19T08:18:38Z,USD,79.9900000000,85.9900000000
